state,district,taluk,latitude,longitude,streetlights,population_density,patrol_frequency,base_crime_rate,hour,day_of_week,seed,safety_score,safety_level,incident_occurred,crime_type
Jharkhand,Ranchi,Ranchi West,23.14917,85.17515,0.37,0.48,0.37,0.5,19,6,8255,44.75,0,1,Stalking
Jharkhand,Ranchi,Ranchi West,23.16764,85.16723,0.41,0.48,0.34,0.5,9,2,8256,56.5,1,1,Eve Teasing
Jharkhand,Ranchi,Ranchi West,23.15089,85.16169,0.43,0.48,0.29,0.5,16,1,8257,56.1,1,0,None
Jharkhand,Ranchi,Ranchi West,23.14798,85.1585,0.41,0.48,0.44,0.5,14,0,8258,57.35,1,0,None
Jharkhand,Ranchi,Ranchi West,23.14751,85.16129,0.3,0.48,0.3,0.5,23,6,8259,31.07,0,0,None
Jharkhand,Ranchi,Ranchi West,23.13665,85.16341,0.48,0.48,0.45,0.5,21,2,8260,48.76,0,1,Pickpocketing
Jharkhand,Ranchi,Ranchi West,23.1496,85.1619,0.27,0.48,0.27,0.5,21,1,8261,37.44,0,0,None
Jharkhand,Ranchi,Ranchi West,23.15319,85.14983,0.29,0.48,0.35,0.5,0,5,8262,29.17,0,0,None
Jharkhand,Ranchi,Ranchi West,23.15038,85.15765,0.45,0.48,0.39,0.5,0,5,8263,36.81,0,0,None
Jharkhand,Ranchi,Ranchi West,23.16631,85.15771,0.33,0.48,0.36,0.5,17,2,8264,55.63,1,1,Pickpocketing
Jharkhand,Ranchi,Ranchi East,23.21309,85.22316,0.54,0.41,0.51,0.43,18,5,8265,55.98,1,0,None
Jharkhand,Ranchi,Ranchi East,23.22284,85.21589,0.37,0.41,0.36,0.43,14,4,8266,58.32,1,0,None
Jharkhand,Ranchi,Ranchi East,23.2155,85.2166,0.38,0.41,0.43,0.43,7,3,8267,59.08,1,0,None
Jharkhand,Ranchi,Ranchi East,23.22011,85.21242,0.51,0.41,0.52,0.43,17,2,8268,66.67,1,0,None
Jharkhand,Ranchi,Ranchi East,23.20422,85.23585,0.47,0.41,0.41,0.43,23,5,8269,40.46,0,1,Pickpocketing
Jharkhand,Ranchi,Ranchi East,23.20312,85.21528,0.47,0.41,0.44,0.43,9,6,8270,62.1,1,0,None
Jharkhand,Ranchi,Ranchi East,23.21584,85.21834,0.52,0.41,0.14,0.43,20,2,8271,45.99,0,1,Eve Teasing
Jharkhand,Ranchi,Ranchi East,23.21464,85.22099,0.41,0.41,0.32,0.43,15,2,8272,57.38,1,0,None
Jharkhand,Ranchi,Ranchi East,23.20859,85.20982,0.45,0.41,0.32,0.43,9,2,8273,60.5,1,0,None
Jharkhand,Ranchi,Ranchi East,23.20178,85.21314,0.55,0.41,0.45,0.43,4,2,8274,45.5,0,0,None
Jharkhand,Ranchi,Ranchi East,23.20513,85.22179,0.47,0.41,0.55,0.43,3,1,8275,42.57,0,1,Pickpocketing
Jharkhand,Ranchi,Ranchi East,23.21393,85.21583,0.39,0.41,0.53,0.43,17,6,8276,62.29,1,0,None
Jharkhand,Ranchi,Ranchi East,23.20592,85.20722,0.35,0.41,0.46,0.43,0,3,8277,38.35,0,1,Pickpocketing
Jharkhand,Ranchi,Ranchi East,23.21211,85.21408,0.49,0.41,0.57,0.43,22,1,8278,44.9,0,1,Harassment
Jharkhand,Ranchi,Ranchi East,23.19579,85.23101,0.38,0.41,0.35,0.43,20,4,8279,47.73,0,0,None
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) Central,23.12356,85.88828,0.5,0.8,0.63,0.52,16,3,8280,63.69,1,0,None
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) Central,23.11864,85.88404,0.49,0.8,0.58,0.52,9,5,8281,63.35,1,0,None
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) Central,23.12903,85.8968,0.48,0.8,0.72,0.52,11,1,8282,65.88,1,0,None
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) Central,23.13585,85.88174,0.49,0.8,0.8,0.52,15,0,8283,69.18,1,1,Eve Teasing
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) Central,23.12259,85.87866,0.55,0.8,0.76,0.52,2,6,8284,50.73,1,0,None
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) Central,23.12576,85.87561,0.45,0.8,0.59,0.52,12,0,8285,63.28,1,1,Eve Teasing
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) Central,23.12116,85.88067,0.5,0.8,0.77,0.52,1,6,8286,48.83,0,0,None
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) Central,23.1345,85.8902,0.59,0.8,0.57,0.52,20,4,8287,54.64,1,1,Eve Teasing
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) Central,23.13152,85.8954,0.51,0.8,0.7,0.52,18,0,8288,55.52,1,0,None
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) Central,23.13775,85.88645,0.54,0.8,0.79,0.52,3,0,8289,50.85,1,0,None
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) Central,23.13143,85.897,0.58,0.8,0.57,0.52,3,2,8290,45.66,0,0,None
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) Central,23.14088,85.87269,0.68,0.8,0.65,0.52,14,1,8291,71.18,1,0,None
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) Central,23.11893,85.89748,0.54,0.8,0.75,0.52,14,2,8292,69.14,1,1,Stalking
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) Central,23.12066,85.88668,0.37,0.8,0.88,0.52,1,0,8293,45.27,0,1,Pickpocketing
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) Central,23.13924,85.8733,0.43,0.8,0.6,0.52,5,6,8294,40.7,0,1,Pickpocketing
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) West,23.38059,85.90659,0.53,0.35,0.38,0.37,5,2,8295,33.82,0,1,Harassment
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) West,23.38748,85.89902,0.54,0.35,0.33,0.37,3,4,8296,34.08,0,1,Harassment
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) West,23.37949,85.91787,0.37,0.35,0.38,0.37,2,3,8297,28.58,0,1,Assault
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) West,23.38066,85.92393,0.46,0.35,0.45,0.37,0,1,8298,32.97,0,1,Assault
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) West,23.37542,85.91027,0.46,0.35,0.38,0.37,7,2,8299,62.85,1,1,Pickpocketing
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) West,23.37152,85.92024,0.41,0.35,0.48,0.37,8,1,8300,63.64,1,1,Stalking
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) West,23.37385,85.9118,0.59,0.35,0.5,0.37,11,4,8301,68.77,1,0,None
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) West,23.38129,85.89968,0.44,0.35,0.44,0.37,0,3,8302,33.02,0,1,Assault
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) West,23.38584,85.90021,0.55,0.35,0.48,0.37,12,5,8303,65.81,1,0,None
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) West,23.37633,85.90874,0.61,0.35,0.44,0.37,22,1,8304,38.72,0,1,Pickpocketing
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) West,23.36774,85.93346,0.5,0.35,0.33,0.37,3,3,8305,33.7,0,1,Stalking
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) West,23.37593,85.91676,0.25,0.35,0.48,0.37,0,2,8306,27.34,0,1,Stalking
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) West,23.38585,85.90912,0.43,0.35,0.53,0.37,23,5,8307,34.92,0,0,None
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) West,23.3774,85.92006,0.49,0.35,0.28,0.37,12,0,8308,62.55,1,1,Pickpocketing
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) West,23.36542,85.90663,0.25,0.35,0.49,0.37,2,3,8309,26.11,0,1,Assault
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) East,23.2193,86.03761,0.42,0.45,0.45,0.52,19,5,8310,46.32,0,1,Stalking
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) East,23.23409,86.0506,0.32,0.45,0.34,0.52,0,2,8311,30.53,0,1,Eve Teasing
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) East,23.22512,86.04928,0.43,0.45,0.45,0.52,7,5,8312,59.26,1,0,None
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) East,23.22297,86.04961,0.29,0.45,0.37,0.52,11,2,8313,53.06,1,1,Eve Teasing
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) East,23.2225,86.05046,0.29,0.45,0.51,0.52,5,1,8314,34.28,0,1,Stalking
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) East,23.22932,86.04972,0.51,0.45,0.47,0.52,1,1,8315,40.42,0,1,Pickpocketing
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) East,23.23041,86.06231,0.47,0.45,0.45,0.52,18,5,8316,49.77,0,1,Pickpocketing
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) East,23.21587,86.0506,0.59,0.45,0.47,0.52,16,0,8317,64.37,1,1,Stalking
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) East,23.21734,86.0606,0.27,0.45,0.46,0.52,22,6,8318,33.38,0,1,Harassment
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) East,23.21443,86.05046,0.54,0.45,0.47,0.52,22,2,8319,43.57,0,0,None
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) East,23.21923,86.06174,0.43,0.45,0.42,0.52,23,4,8320,36.04,0,1,Eve Teasing
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) East,23.21937,86.04799,0.57,0.45,0.49,0.52,2,5,8321,42.62,0,1,Harassment
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) East,23.23174,86.04978,0.47,0.45,0.53,0.52,16,4,8322,61.94,1,0,None
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) East,23.23075,86.03877,0.38,0.45,0.55,0.52,18,0,8323,48.76,0,0,None
Jharkhand,East Singhbhum (Jamshedpur),East Singhbhum (Jamshedpur) East,23.22666,86.0529,0.41,0.45,0.54,0.52,10,2,8324,59.69,1,0,None
Jharkhand,Dhanbad,Dhanbad Central,23.66444,85.34916,0.5,0.79,0.61,0.47,6,6,8325,65.34,1,0,None
Jharkhand,Dhanbad,Dhanbad Central,23.64662,85.33672,0.47,0.79,0.65,0.47,1,1,8326,45.26,0,0,None
Jharkhand,Dhanbad,Dhanbad Central,23.64244,85.3591,0.44,0.79,0.62,0.47,10,6,8327,64.4,1,0,None
Jharkhand,Dhanbad,Dhanbad Central,23.65214,85.3504,0.57,0.79,0.73,0.47,18,2,8328,60.26,1,0,None
Jharkhand,Dhanbad,Dhanbad Central,23.64898,85.35644,0.55,0.79,0.65,0.47,14,2,8329,69.65,1,1,Pickpocketing
Jharkhand,Dhanbad,Dhanbad Central,23.66604,85.35383,0.57,0.79,0.76,0.47,7,4,8330,69.17,1,1,Eve Teasing
Jharkhand,Dhanbad,Dhanbad Central,23.66103,85.35505,0.5,0.79,0.65,0.47,16,1,8331,66.19,1,1,Stalking
Jharkhand,Dhanbad,Dhanbad Central,23.6491,85.35483,0.4,0.79,0.71,0.47,23,5,8332,43.28,0,1,Eve Teasing
Jharkhand,Dhanbad,Dhanbad Central,23.64688,85.35293,0.58,0.79,0.7,0.47,3,2,8333,49.69,0,0,None
Jharkhand,Dhanbad,Dhanbad Central,23.65037,85.35291,0.68,0.79,0.75,0.47,11,4,8334,74.44,1,0,None
Jharkhand,Dhanbad,Dhanbad Central,23.6373,85.35218,0.56,0.79,0.67,0.47,5,6,8335,49.5,0,0,None
Jharkhand,Dhanbad,Dhanbad Central,23.65909,85.34741,0.52,0.79,0.76,0.47,16,4,8336,67.63,1,1,Stalking
Jharkhand,Dhanbad,Dhanbad Central,23.64978,85.36495,0.37,0.79,0.62,0.47,8,0,8337,62.95,1,0,None
Jharkhand,Dhanbad,Dhanbad Central,23.65225,85.34365,0.6,0.79,0.63,0.47,18,1,8338,59.14,1,0,None
Jharkhand,Dhanbad,Dhanbad Central,23.64693,85.35792,0.6,0.79,0.76,0.47,0,0,8339,52.05,1,0,None
Jharkhand,Dhanbad,Dhanbad West,23.6954,85.43551,0.41,0.34,0.6,0.44,2,3,8340,31.31,0,0,None
Jharkhand,Dhanbad,Dhanbad West,23.70301,85.43096,0.61,0.34,0.58,0.44,12,6,8341,70.07,1,0,None
Jharkhand,Dhanbad,Dhanbad West,23.7001,85.4283,0.55,0.34,0.64,0.44,1,4,8342,38.04,0,0,None
Jharkhand,Dhanbad,Dhanbad West,23.6993,85.43916,0.52,0.34,0.5,0.44,8,3,8343,64.57,1,0,None
Jharkhand,Dhanbad,Dhanbad West,23.69301,85.45052,0.52,0.34,0.5,0.44,21,2,8344,54.43,1,1,Pickpocketing
Jharkhand,Dhanbad,Dhanbad West,23.70355,85.4446,0.59,0.34,0.45,0.44,0,3,8345,36.51,0,1,Harassment
Jharkhand,Dhanbad,Dhanbad West,23.69507,85.43501,0.58,0.34,0.42,0.44,3,6,8346,37.49,0,1,Pickpocketing
Jharkhand,Dhanbad,Dhanbad West,23.69563,85.44842,0.6,0.34,0.56,0.44,6,4,8347,69.41,1,0,None
Jharkhand,Dhanbad,Dhanbad West,23.7035,85.43237,0.54,0.34,0.51,0.44,17,2,8348,63.76,1,0,None
Jharkhand,Dhanbad,Dhanbad West,23.68345,85.44529,0.6,0.34,0.52,0.44,5,0,8349,38.79,0,1,Assault
Jharkhand,Dhanbad,Dhanbad West,23.69366,85.44481,0.49,0.34,0.45,0.44,14,3,8350,63.18,1,0,None
Jharkhand,Dhanbad,Dhanbad West,23.7,85.45296,0.49,0.34,0.51,0.44,0,0,8351,34.35,0,1,Harassment
Jharkhand,Dhanbad,Dhanbad West,23.68977,85.43788,0.52,0.34,0.44,0.44,19,2,8352,53.2,1,1,Pickpocketing
Jharkhand,Dhanbad,Dhanbad West,23.68597,85.42337,0.53,0.34,0.52,0.44,1,6,8353,35.54,0,1,Eve Teasing
Jharkhand,Dhanbad,Dhanbad West,23.70747,85.43748,0.45,0.34,0.39,0.44,17,5,8354,61.14,1,1,Eve Teasing
Jharkhand,Dhanbad,Dhanbad East,23.66174,85.27719,0.35,0.44,0.42,0.52,10,0,8355,55.17,1,1,Eve Teasing
Jharkhand,Dhanbad,Dhanbad East,23.64373,85.27769,0.28,0.44,0.39,0.52,6,1,8356,53.37,1,1,Stalking
Jharkhand,Dhanbad,Dhanbad East,23.64958,85.30522,0.35,0.44,0.48,0.52,10,2,8357,54.97,1,0,None
Jharkhand,Dhanbad,Dhanbad East,23.6541,85.28608,0.37,0.44,0.47,0.52,4,6,8358,35.53,0,0,None
Jharkhand,Dhanbad,Dhanbad East,23.65213,85.30469,0.42,0.44,0.5,0.52,13,5,8359,58.24,1,0,None
Jharkhand,Dhanbad,Dhanbad East,23.63572,85.29176,0.27,0.44,0.46,0.52,21,2,8360,43.72,0,1,Pickpocketing
Jharkhand,Dhanbad,Dhanbad East,23.64683,85.28941,0.29,0.44,0.41,0.52,21,2,8361,40.66,0,1,Harassment
Jharkhand,Dhanbad,Dhanbad East,23.64676,85.28404,0.37,0.44,0.49,0.52,20,1,8362,48.78,0,1,Eve Teasing
Jharkhand,Dhanbad,Dhanbad East,23.65583,85.28771,0.33,0.44,0.41,0.52,9,1,8363,57.01,1,0,None
Jharkhand,Dhanbad,Dhanbad East,23.65129,85.30074,0.33,0.44,0.45,0.52,7,0,8364,57.76,1,1,Stalking
Jharkhand,Dhanbad,Dhanbad East,23.66121,85.29203,0.32,0.44,0.31,0.52,10,5,8365,52.97,1,0,None
Jharkhand,Dhanbad,Dhanbad East,23.64873,85.2948,0.33,0.44,0.47,0.52,11,4,8366,55.92,1,0,None
Jharkhand,Dhanbad,Dhanbad East,23.64992,85.29482,0.45,0.44,0.47,0.52,12,0,8367,61.47,1,1,Pickpocketing
Jharkhand,Dhanbad,Dhanbad East,23.65227,85.29152,0.16,0.44,0.53,0.52,2,1,8368,27.61,0,1,Assault
Jharkhand,Dhanbad,Dhanbad East,23.64819,85.28658,0.35,0.44,0.53,0.52,23,1,8369,35.53,0,1,Stalking
Jharkhand,Bokaro,Bokaro Central,23.15818,85.01835,0.54,0.78,0.66,0.29,8,4,8370,70.47,1,0,None
Jharkhand,Bokaro,Bokaro Central,23.16905,85.02197,0.55,0.78,0.8,0.29,13,6,8371,75.17,2,0,None
Jharkhand,Bokaro,Bokaro Central,23.16121,85.0014,0.52,0.78,0.61,0.29,18,6,8372,58.68,1,0,None
Jharkhand,Bokaro,Bokaro Central,23.16577,85.01409,0.46,0.78,0.71,0.29,14,5,8373,71.66,1,0,None
Jharkhand,Bokaro,Bokaro Central,23.18587,85.00607,0.55,0.78,0.73,0.29,17,4,8374,73.53,1,0,None
Jharkhand,Bokaro,Bokaro Central,23.15835,85.01803,0.42,0.78,0.72,0.29,23,2,8375,47.51,0,0,None
Jharkhand,Bokaro,Bokaro Central,23.18022,85.02853,0.42,0.78,0.64,0.29,13,1,8376,69.08,1,0,None
Jharkhand,Bokaro,Bokaro Central,23.17723,85.01318,0.37,0.78,0.68,0.29,4,2,8377,47.1,0,0,None
Jharkhand,Bokaro,Bokaro Central,23.1681,85.01907,0.54,0.78,0.75,0.29,21,4,8378,65.24,1,0,None
Jharkhand,Bokaro,Bokaro Central,23.17758,85.02054,0.52,0.78,0.77,0.29,3,1,8379,53.81,1,0,None
Jharkhand,Bokaro,Bokaro Central,23.16887,85.01977,0.58,0.78,0.67,0.29,20,3,8380,63.88,1,1,Eve Teasing
Jharkhand,Bokaro,Bokaro Central,23.15418,85.00727,0.62,0.78,0.68,0.29,10,2,8381,74.63,1,0,None
Jharkhand,Bokaro,Bokaro Central,23.18047,85.00483,0.46,0.78,0.81,0.29,6,2,8382,73.59,1,0,None
Jharkhand,Bokaro,Bokaro Central,23.17181,85.01825,0.54,0.78,0.68,0.29,18,5,8383,62.95,1,1,Eve Teasing
Jharkhand,Bokaro,Bokaro Central,23.17965,85.01341,0.47,0.78,0.55,0.29,11,3,8384,67.79,1,0,None
Jharkhand,Bokaro,Bokaro West,23.19494,85.10012,0.49,0.41,0.51,0.56,10,5,8385,60.75,1,1,Stalking
Jharkhand,Bokaro,Bokaro West,23.18869,85.10693,0.55,0.41,0.53,0.56,1,1,8386,42.85,0,0,None
Jharkhand,Bokaro,Bokaro West,23.19817,85.09143,0.42,0.41,0.58,0.56,1,1,8387,40.76,0,1,Pickpocketing
Jharkhand,Bokaro,Bokaro West,23.19869,85.09733,0.4,0.41,0.58,0.56,5,6,8388,39.31,0,1,Stalking
Jharkhand,Bokaro,Bokaro West,23.2014,85.10839,0.43,0.41,0.37,0.56,13,0,8389,58.02,1,0,None
Jharkhand,Bokaro,Bokaro West,23.19951,85.10418,0.45,0.41,0.59,0.56,7,0,8390,61.1,1,0,None
Jharkhand,Bokaro,Bokaro West,23.18487,85.09629,0.43,0.41,0.56,0.56,19,5,8391,48.65,0,0,None
Jharkhand,Bokaro,Bokaro West,23.19872,85.10823,0.44,0.41,0.67,0.56,13,3,8392,61.94,1,1,Stalking
Jharkhand,Bokaro,Bokaro West,23.20109,85.11689,0.5,0.41,0.32,0.56,6,0,8393,56.33,1,1,Eve Teasing
Jharkhand,Bokaro,Bokaro West,23.20065,85.11882,0.32,0.41,0.56,0.56,8,2,8394,57.73,1,0,None
Jharkhand,Bokaro,Bokaro West,23.19514,85.10376,0.49,0.41,0.67,0.56,10,3,8395,63.73,1,0,None
Jharkhand,Bokaro,Bokaro West,23.19933,85.10282,0.41,0.41,0.54,0.56,11,1,8396,60.1,1,1,Stalking
Jharkhand,Bokaro,Bokaro West,23.20689,85.10592,0.47,0.41,0.54,0.56,14,0,8397,60.15,1,0,None
Jharkhand,Bokaro,Bokaro West,23.21071,85.09485,0.5,0.41,0.53,0.56,5,5,8398,39.48,0,1,Stalking
Jharkhand,Bokaro,Bokaro West,23.1966,85.08896,0.41,0.41,0.66,0.56,19,1,8399,49.88,0,0,None
Jharkhand,Bokaro,Bokaro East,23.14672,85.08703,0.37,0.47,0.49,0.53,22,5,8400,35.69,0,0,None
Jharkhand,Bokaro,Bokaro East,23.14858,85.07137,0.38,0.47,0.47,0.53,10,1,8401,56.27,1,0,None
Jharkhand,Bokaro,Bokaro East,23.1537,85.09323,0.32,0.47,0.47,0.53,2,4,8402,33.08,0,1,Stalking
Jharkhand,Bokaro,Bokaro East,23.14972,85.08503,0.21,0.47,0.49,0.53,0,1,8403,30.87,0,1,Pickpocketing
Jharkhand,Bokaro,Bokaro East,23.15582,85.07603,0.29,0.47,0.53,0.53,16,4,8404,57.64,1,1,Pickpocketing
Jharkhand,Bokaro,Bokaro East,23.15002,85.07057,0.23,0.47,0.39,0.53,11,3,8405,51.35,1,0,None
Jharkhand,Bokaro,Bokaro East,23.15991,85.08192,0.37,0.47,0.52,0.53,3,3,8406,38.24,0,1,Eve Teasing
Jharkhand,Bokaro,Bokaro East,23.16456,85.07281,0.48,0.47,0.52,0.53,10,4,8407,60.47,1,0,None
Jharkhand,Bokaro,Bokaro East,23.16579,85.05888,0.25,0.47,0.34,0.53,7,0,8408,51.47,1,1,Stalking
Jharkhand,Bokaro,Bokaro East,23.15526,85.0763,0.42,0.47,0.46,0.53,12,6,8409,61.06,1,0,None
Jharkhand,Bokaro,Bokaro East,23.14685,85.0702,0.52,0.47,0.54,0.53,3,1,8410,43.07,0,1,Eve Teasing
Jharkhand,Bokaro,Bokaro East,23.15405,85.07625,0.35,0.47,0.41,0.53,17,1,8411,54.65,1,0,None
Jharkhand,Bokaro,Bokaro East,23.15977,85.07948,0.36,0.47,0.53,0.53,2,5,8412,36.82,0,1,Stalking
Jharkhand,Bokaro,Bokaro East,23.15834,85.09493,0.29,0.47,0.55,0.53,23,0,8413,33.39,0,0,None
Jharkhand,Bokaro,Bokaro East,23.15218,85.07556,0.32,0.47,0.38,0.53,1,1,8414,33.28,0,1,Eve Teasing
Jharkhand,Hazaribagh,Hazaribagh Central,23.472,85.40986,0.49,0.78,0.71,0.47,11,1,8415,66.43,1,0,None
Jharkhand,Hazaribagh,Hazaribagh Central,23.48418,85.40389,0.52,0.78,0.6,0.47,13,1,8416,67.41,1,0,None
Jharkhand,Hazaribagh,Hazaribagh Central,23.47342,85.39823,0.68,0.78,0.58,0.47,1,2,8417,51.51,1,0,None
Jharkhand,Hazaribagh,Hazaribagh Central,23.47487,85.40434,0.67,0.78,0.6,0.47,0,0,8418,51.55,1,0,None
Jharkhand,Hazaribagh,Hazaribagh Central,23.48317,85.39279,0.51,0.78,0.71,0.47,9,4,8419,67.29,1,0,None
Jharkhand,Hazaribagh,Hazaribagh Central,23.46602,85.40377,0.68,0.78,0.69,0.47,1,3,8420,52.92,1,0,None
Jharkhand,Hazaribagh,Hazaribagh Central,23.47342,85.41151,0.49,0.78,0.53,0.47,13,1,8421,63.26,1,0,None
Jharkhand,Hazaribagh,Hazaribagh Central,23.47958,85.41363,0.56,0.78,0.78,0.47,8,5,8422,70.13,1,0,None
Jharkhand,Hazaribagh,Hazaribagh Central,23.47066,85.41556,0.68,0.78,0.71,0.47,20,3,8423,64.0,1,0,None
Jharkhand,Hazaribagh,Hazaribagh Central,23.45792,85.39972,0.7,0.78,0.61,0.47,1,2,8424,55.68,1,1,Eve Teasing
Jharkhand,Hazaribagh,Hazaribagh Central,23.47362,85.40473,0.56,0.78,0.76,0.47,13,0,8425,69.53,1,0,None
Jharkhand,Hazaribagh,Hazaribagh Central,23.46895,85.41878,0.49,0.78,0.64,0.47,21,2,8426,54.81,1,0,None
Jharkhand,Hazaribagh,Hazaribagh Central,23.48055,85.41382,0.59,0.78,0.63,0.47,13,6,8427,67.41,1,0,None
Jharkhand,Hazaribagh,Hazaribagh Central,23.47112,85.40249,0.66,0.78,0.74,0.47,0,3,8428,53.16,1,0,None
Jharkhand,Hazaribagh,Hazaribagh Central,23.46374,85.40189,0.62,0.78,0.82,0.47,19,6,8429,63.3,1,1,Stalking
Jharkhand,Hazaribagh,Hazaribagh West,23.33541,85.24792,0.27,0.46,0.57,0.46,10,3,8430,57.55,1,0,None
Jharkhand,Hazaribagh,Hazaribagh West,23.31786,85.26214,0.4,0.46,0.41,0.46,7,0,8431,57.16,1,0,None
Jharkhand,Hazaribagh,Hazaribagh West,23.31604,85.26055,0.45,0.46,0.57,0.46,19,0,8432,53.34,1,0,None
Jharkhand,Hazaribagh,Hazaribagh West,23.32857,85.25208,0.45,0.46,0.43,0.46,11,2,8433,60.29,1,1,Eve Teasing
Jharkhand,Hazaribagh,Hazaribagh West,23.32599,85.26437,0.32,0.46,0.54,0.46,10,4,8434,58.47,1,0,None
Jharkhand,Hazaribagh,Hazaribagh West,23.32716,85.26155,0.43,0.46,0.39,0.46,17,1,8435,60.52,1,0,None
Jharkhand,Hazaribagh,Hazaribagh West,23.31481,85.25686,0.36,0.46,0.52,0.46,4,5,8436,38.22,0,1,Stalking
Jharkhand,Hazaribagh,Hazaribagh West,23.31921,85.26742,0.52,0.46,0.32,0.46,14,1,8437,58.88,1,0,None
Jharkhand,Hazaribagh,Hazaribagh West,23.31791,85.2484,0.47,0.46,0.39,0.46,18,2,8438,47.93,0,0,None
Jharkhand,Hazaribagh,Hazaribagh West,23.31273,85.25506,0.44,0.46,0.52,0.46,9,5,8439,60.98,1,0,None
Jharkhand,Hazaribagh,Hazaribagh West,23.33125,85.26576,0.38,0.46,0.62,0.46,19,0,8440,49.73,0,0,None
Jharkhand,Hazaribagh,Hazaribagh West,23.32173,85.26575,0.34,0.46,0.42,0.46,8,0,8441,57.85,1,0,None
Jharkhand,Hazaribagh,Hazaribagh West,23.29598,85.26515,0.44,0.46,0.44,0.46,6,6,8442,60.54,1,0,None
Jharkhand,Hazaribagh,Hazaribagh West,23.3142,85.26838,0.48,0.46,0.53,0.46,17,6,8443,63.31,1,0,None
Jharkhand,Hazaribagh,Hazaribagh West,23.31806,85.26836,0.39,0.46,0.48,0.46,15,4,8444,57.9,1,1,Stalking
Jharkhand,Hazaribagh,Hazaribagh East,23.35574,85.25452,0.41,0.41,0.4,0.48,17,5,8445,59.52,1,0,None
Jharkhand,Hazaribagh,Hazaribagh East,23.33899,85.25669,0.37,0.41,0.31,0.48,6,1,8446,55.17,1,1,Eve Teasing
Jharkhand,Hazaribagh,Hazaribagh East,23.3485,85.26687,0.6,0.41,0.27,0.48,12,4,8447,62.5,1,0,None
Jharkhand,Hazaribagh,Hazaribagh East,23.35147,85.26111,0.46,0.41,0.62,0.48,16,2,8448,63.73,1,0,None
Jharkhand,Hazaribagh,Hazaribagh East,23.35988,85.26765,0.35,0.41,0.48,0.48,1,3,8449,36.94,0,1,Harassment
